crop,state,year,month,season,modal_price,min_price,max_price
Sugarcane,Himachal Pradesh,2022,11,Kharif,3400,3200,3750
Sugarcane,Himachal Pradesh,2022,12,Kharif,3450,3250,3700
Sugarcane,Himachal Pradesh,2023,1,Rabi,3550,3250,3850
Sugarcane,Himachal Pradesh,2023,2,Rabi,3200,3000,3550
Sugarcane,Himachal Pradesh,2023,3,Rabi,3450,3200,3850
Sugarcane,Himachal Pradesh,2023,10,Kharif,3450,3250,3900
Sugarcane,Himachal Pradesh,2023,11,Kharif,3300,3150,3750
Sugarcane,Himachal Pradesh,2023,12,Kharif,3200,2950,3550
Sugarcane,Jammu & Kashmir,2020,1,Rabi,3200,2950,3600
Sugarcane,Jammu & Kashmir,2020,2,Rabi,2900,2650,3400
Sugarcane,Jammu & Kashmir,2020,3,Rabi,3150,2950,3450
Sugarcane,Jammu & Kashmir,2020,10,Kharif,2800,2450,3400
Sugarcane,Jammu & Kashmir,2020,11,Kharif,3050,2850,3300
Sugarcane,Jammu & Kashmir,2020,12,Kharif,3200,3000,3550
Sugarcane,Jammu & Kashmir,2021,1,Rabi,3300,3050,3650
Sugarcane,Jammu & Kashmir,2021,2,Rabi,3350,3100,3700
Sugarcane,Jammu & Kashmir,2021,3,Rabi,3350,3150,3700
Sugarcane,Jammu & Kashmir,2021,10,Kharif,3400,3150,3700
Sugarcane,Jammu & Kashmir,2021,11,Kharif,3000,2850,3250
Sugarcane,Jammu & Kashmir,2021,12,Kharif,3250,3100,3650
Sugarcane,Jammu & Kashmir,2022,1,Rabi,3250,3000,3600
Sugarcane,Jammu & Kashmir,2022,2,Rabi,3600,3350,4050
Sugarcane,Jammu & Kashmir,2022,3,Rabi,3600,3400,3850
Sugarcane,Jammu & Kashmir,2022,10,Kharif,3550,3400,4000
Sugarcane,Jammu & Kashmir,2022,11,Kharif,3400,3200,3700
Sugarcane,Jammu & Kashmir,2022,12,Kharif,3150,2950,3400
Sugarcane,Jammu & Kashmir,2023,1,Rabi,3450,3250,3700
Sugarcane,Jammu & Kashmir,2023,2,Rabi,3700,3450,4000
Sugarcane,Jammu & Kashmir,2023,3,Rabi,3750,3450,4000
Sugarcane,Jammu & Kashmir,2023,10,Kharif,3600,3300,3850
Sugarcane,Jammu & Kashmir,2023,11,Kharif,3600,3400,3900
Sugarcane,Jammu & Kashmir,2023,12,Kharif,3450,3250,3800
Sugarcane,Jharkhand,2020,1,Rabi,2550,2300,3100
Sugarcane,Jharkhand,2020,2,Rabi,2450,2250,2900
Sugarcane,Jharkhand,2020,3,Rabi,2800,2450,3250
Sugarcane,Jharkhand,2020,10,Kharif,2600,2350,2950
Sugarcane,Jharkhand,2020,11,Kharif,2600,2300,2950
Sugarcane,Jharkhand,2020,12,Kharif,2450,2250,3000
Sugarcane,Jharkhand,2021,1,Rabi,2550,2200,2950
Sugarcane,Jharkhand,2021,2,Rabi,2900,2500,3400
Sugarcane,Jharkhand,2021,3,Rabi,2850,2450,3350
Sugarcane,Jharkhand,2021,10,Kharif,2900,2650,3350
Sugarcane,Jharkhand,2021,11,Kharif,2950,2650,3300
Sugarcane,Jharkhand,2021,12,Kharif,2900,2500,3250
Sugarcane,Jharkhand,2022,1,Rabi,2800,2400,3250
Sugarcane,Jharkhand,2022,2,Rabi,3050,2900,3250
Sugarcane,Jharkhand,2022,3,Rabi,2950,2600,3400
Sugarcane,Jharkhand,2022,10,Kharif,3100,2850,3400
Sugarcane,Jharkhand,2022,11,Kharif,3050,2850,3350
Sugarcane,Jharkhand,2022,12,Kharif,3100,2950,3300
Sugarcane,Jharkhand,2023,1,Rabi,3050,2900,3350
Sugarcane,Jharkhand,2023,2,Rabi,3050,2850,3350
Sugarcane,Jharkhand,2023,3,Rabi,2950,2550,3450
Sugarcane,Jharkhand,2023,10,Kharif,3250,3000,3600
Sugarcane,Jharkhand,2023,11,Kharif,2950,2550,3300
Sugarcane,Jharkhand,2023,12,Kharif,3200,3000,3650
Sugarcane,Karnataka,2020,1,Rabi,2750,2500,3300
Sugarcane,Karnataka,2020,2,Rabi,2550,2200,2900
Sugarcane,Karnataka,2020,3,Rabi,2950,2600,3450
Sugarcane,Karnataka,2020,10,Kharif,2650,2350,3100
Sugarcane,Karnataka,2020,11,Kharif,2650,2300,3100
Sugarcane,Karnataka,2020,12,Kharif,2850,2550,3150
Sugarcane,Karnataka,2021,1,Rabi,3050,2800,3300
Sugarcane,Karnataka,2021,2,Rabi,2900,2650,3300
Sugarcane,Karnataka,2021,3,Rabi,3050,2800,3300
Sugarcane,Karnataka,2021,10,Kharif,2900,2600,3250
Sugarcane,Karnataka,2021,11,Kharif,2900,2650,3500
Sugarcane,Karnataka,2021,12,Kharif,3150,2900,3450
Sugarcane,Karnataka,2022,1,Rabi,2850,2450,3450
Sugarcane,Karnataka,2022,2,Rabi,2950,2600,3600
Sugarcane,Karnataka,2022,3,Rabi,3000,2850,3400
Sugarcane,Karnataka,2022,10,Kharif,2950,2650,3500
Sugarcane,Karnataka,2022,11,Kharif,3150,2900,3550
Sugarcane,Karnataka,2022,12,Kharif,2900,2650,3300
Sugarcane,Karnataka,2023,1,Rabi,3400,3150,3650
Sugarcane,Karnataka,2023,2,Rabi,3450,3300,3700
Sugarcane,Karnataka,2023,3,Rabi,3050,2900,3450
Sugarcane,Karnataka,2023,10,Kharif,3200,3050,3500
Sugarcane,Karnataka,2023,11,Kharif,3250,3100,3500
Sugarcane,Karnataka,2023,12,Kharif,3050,2900,3300
Sugarcane,Kerala,2020,1,Rabi,3100,2850,3350
Sugarcane,Kerala,2020,2,Rabi,3200,2950,3450
Sugarcane,Kerala,2020,3,Rabi,2850,2600,3350
Sugarcane,Kerala,2020,10,Kharif,2850,2450,3300
Sugarcane,Kerala,2020,11,Kharif,3050,2800,3350
Sugarcane,Kerala,2020,12,Kharif,2750,2550,3200
Sugarcane,Kerala,2021,1,Rabi,3300,3150,3550
Sugarcane,Kerala,2021,2,Rabi,3350,3100,3800
Sugarcane,Kerala,2021,3,Rabi,3050,2900,3300
Sugarcane,Kerala,2021,10,Kharif,3150,3000,3600
Sugarcane,Kerala,2021,11,Kharif,3350,3200,3700
Sugarcane,Kerala,2021,12,Kharif,3250,3100,3650
Sugarcane,Kerala,2022,1,Rabi,3300,3050,3650
Sugarcane,Kerala,2022,2,Rabi,3500,3250,3900
Sugarcane,Kerala,2022,3,Rabi,3300,3100,3600
Sugarcane,Kerala,2022,10,Kharif,3100,2900,3450
Sugarcane,Kerala,2022,11,Kharif,3600,3400,3950
Sugarcane,Kerala,2022,12,Kharif,3300,3050,3600
Sugarcane,Kerala,2023,1,Rabi,3400,3200,3850
Sugarcane,Kerala,2023,2,Rabi,3700,3400,4000
Sugarcane,Kerala,2023,3,Rabi,3600,3300,4000
Sugarcane,Kerala,2023,10,Kharif,3600,3450,3950
Sugarcane,Kerala,2023,11,Kharif,3550,3300,3850
Sugarcane,Kerala,2023,12,Kharif,3300,3150,3600
Sugarcane,Madhya Pradesh,2020,1,Rabi,2750,2500,3300
Sugarcane,Madhya Pradesh,2020,2,Rabi,2600,2250,3100
Sugarcane,Madhya Pradesh,2020,3,Rabi,2600,2350,3000
Sugarcane,Madhya Pradesh,2020,10,Kharif,2450,2200,2900
Sugarcane,Madhya Pradesh,2020,11,Kharif,2700,2300,3200
Sugarcane,Madhya Pradesh,2020,12,Kharif,2500,2150,2900
Sugarcane,Madhya Pradesh,2021,1,Rabi,2750,2400,3100
Sugarcane,Madhya Pradesh,2021,2,Rabi,2650,2300,3200
Sugarcane,Madhya Pradesh,2021,3,Rabi,2900,2600,3250
Sugarcane,Madhya Pradesh,2021,10,Kharif,2900,2500,3350
Sugarcane,Madhya Pradesh,2021,11,Kharif,2650,2300,3000
Sugarcane,Madhya Pradesh,2021,12,Kharif,2800,2450,3400
Sugarcane,Madhya Pradesh,2022,1,Rabi,2700,2350,3300
Sugarcane,Madhya Pradesh,2022,2,Rabi,2900,2550,3550
Sugarcane,Madhya Pradesh,2022,3,Rabi,2800,2500,3350
Sugarcane,Madhya Pradesh,2022,10,Kharif,2900,2500,3500
Sugarcane,Madhya Pradesh,2022,11,Kharif,2900,2650,3300
Sugarcane,Madhya Pradesh,2022,12,Kharif,3050,2950,3300
Sugarcane,Madhya Pradesh,2023,1,Rabi,3300,3150,3700
Sugarcane,Madhya Pradesh,2023,2,Rabi,3050,2850,3400
Sugarcane,Madhya Pradesh,2023,3,Rabi,3100,2950,3400
Sugarcane,Madhya Pradesh,2023,10,Kharif,3050,2900,3400
Sugarcane,Madhya Pradesh,2023,11,Kharif,3200,3000,3550
Sugarcane,Madhya Pradesh,2023,12,Kharif,3050,2900,3400
Sugarcane,Maharashtra,2020,1,Rabi,2900,2550,3500
Sugarcane,Maharashtra,2020,2,Rabi,2750,2400,3200
Sugarcane,Maharashtra,2020,3,Rabi,2750,2350,3300
Sugarcane,Maharashtra,2020,10,Kharif,2850,2550,3350
Sugarcane,Maharashtra,2020,11,Kharif,2950,2700,3550
Sugarcane,Maharashtra,2020,12,Kharif,2750,2450,3300
Sugarcane,Maharashtra,2021,1,Rabi,3250,3100,3700
Sugarcane,Maharashtra,2021,2,Rabi,3000,2850,3300
Sugarcane,Maharashtra,2021,3,Rabi,2800,2600,3400
Sugarcane,Maharashtra,2021,10,Kharif,2950,2600,3450
Sugarcane,Maharashtra,2021,11,Kharif,2950,2550,3600
Sugarcane,Maharashtra,2021,12,Kharif,3250,3100,3550
Sugarcane,Maharashtra,2022,1,Rabi,3000,2850,3400
Sugarcane,Maharashtra,2022,2,Rabi,3300,3100,3650
Sugarcane,Maharashtra,2022,3,Rabi,2950,2550,3300
Sugarcane,Maharashtra,2022,10,Kharif,3250,3050,3500
Sugarcane,Maharashtra,2022,11,Kharif,3400,3200,3700
Sugarcane,Maharashtra,2022,12,Kharif,3250,3100,3500
Sugarcane,Maharashtra,2023,1,Rabi,3200,3050,3550
Sugarcane,Maharashtra,2023,2,Rabi,3250,3050,3550
Sugarcane,Maharashtra,2023,3,Rabi,3200,3000,3650
Sugarcane,Maharashtra,2023,10,Kharif,3500,3250,3850
Sugarcane,Maharashtra,2023,11,Kharif,3200,3050,3500
Sugarcane,Maharashtra,2023,12,Kharif,3100,2850,3350
Sugarcane,Manipur,2020,1,Rabi,2650,2400,3100
Sugarcane,Manipur,2020,2,Rabi,2750,2350,3150
Sugarcane,Manipur,2020,3,Rabi,2400,2150,2900
Sugarcane,Manipur,2020,10,Kharif,2650,2400,3000
Sugarcane,Manipur,2020,11,Kharif,2500,2300,2900
Sugarcane,Manipur,2020,12,Kharif,2650,2250,3150
Sugarcane,Manipur,2021,1,Rabi,2900,2550,3400
Sugarcane,Manipur,2021,2,Rabi,2550,2250,3000
Sugarcane,Manipur,2021,3,Rabi,2550,2250,2950
Sugarcane,Manipur,2021,10,Kharif,2700,2350,3000
Sugarcane,Manipur,2021,11,Kharif,2550,2250,2850
Sugarcane,Manipur,2021,12,Kharif,2650,2250,3100
Sugarcane,Manipur,2022,1,Rabi,3000,2850,3300
Sugarcane,Manipur,2022,2,Rabi,2800,2450,3250
Sugarcane,Manipur,2022,3,Rabi,2650,2450,3150
Sugarcane,Manipur,2022,10,Kharif,3050,2900,3300
Sugarcane,Manipur,2022,11,Kharif,2800,2400,3150
Sugarcane,Manipur,2022,12,Kharif,2750,2400,3350
Sugarcane,Manipur,2023,1,Rabi,3200,3000,3500
Sugarcane,Manipur,2023,2,Rabi,3050,2800,3300
Sugarcane,Manipur,2023,3,Rabi,3150,2900,3500
Sugarcane,Manipur,2023,10,Kharif,3150,2900,3450
Sugarcane,Manipur,2023,11,Kharif,3150,3000,3350
Sugarcane,Manipur,2023,12,Kharif,2950,2650,3450
Sugarcane,Meghalaya,2020,1,Rabi,2800,2500,3200
Sugarcane,Meghalaya,2020,2,Rabi,2750,2450,3050
Sugarcane,Meghalaya,2020,3,Rabi,2550,2250,2950
Sugarcane,Meghalaya,2020,10,Kharif,2700,2450,3200
Sugarcane,Meghalaya,2020,11,Kharif,2650,2450,3150
Sugarcane,Meghalaya,2020,12,Kharif,2700,2300,3000
Sugarcane,Meghalaya,2021,1,Rabi,2700,2300,3300
Sugarcane,Meghalaya,2021,2,Rabi,2650,2450,3150
Sugarcane,Meghalaya,2021,3,Rabi,2750,2450,3250
Sugarcane,Meghalaya,2021,10,Kharif,2900,2550,3300
Sugarcane,Meghalaya,2021,11,Kharif,2650,2300,3050
Sugarcane,Meghalaya,2021,12,Kharif,3000,2800,3350
Sugarcane,Meghalaya,2022,1,Rabi,2700,2300,3200
Sugarcane,Meghalaya,2022,2,Rabi,3100,2950,3450
Sugarcane,Meghalaya,2022,3,Rabi,2800,2550,3400
Sugarcane,Meghalaya,2022,10,Kharif,2800,2500,3400
Sugarcane,Meghalaya,2022,11,Kharif,3000,2750,3350
Sugarcane,Meghalaya,2022,12,Kharif,2900,2550,3350
Sugarcane,Meghalaya,2023,1,Rabi,3200,3000,3600
Sugarcane,Meghalaya,2023,2,Rabi,3000,2750,3250
Sugarcane,Meghalaya,2023,3,Rabi,2850,2600,3300
Sugarcane,Meghalaya,2023,10,Kharif,3200,2950,3600
Sugarcane,Meghalaya,2023,11,Kharif,3000,2800,3250
Sugarcane,Meghalaya,2023,12,Kharif,2950,2550,3400
Sugarcane,Odisha,2020,1,Rabi,2600,2250,2950
Sugarcane,Odisha,2020,2,Rabi,2700,2450,3300
Sugarcane,Odisha,2020,3,Rabi,2850,2500,3300
Sugarcane,Odisha,2020,10,Kharif,2750,2400,3300
Sugarcane,Odisha,2020,11,Kharif,2750,2500,3150
Sugarcane,Odisha,2020,12,Kharif,2750,2450,3200
Sugarcane,Odisha,2021,1,Rabi,2600,2350,3000
Sugarcane,Odisha,2021,2,Rabi,2750,2450,3150
Sugarcane,Odisha,2021,3,Rabi,2600,2200,3050
Sugarcane,Odisha,2021,10,Kharif,2850,2450,3350
Sugarcane,Odisha,2021,11,Kharif,2900,2700,3400
Sugarcane,Odisha,2021,12,Kharif,2800,2550,3100
Sugarcane,Odisha,2022,1,Rabi,3000,2750,3200
Sugarcane,Odisha,2022,2,Rabi,2950,2600,3450
Sugarcane,Odisha,2022,3,Rabi,2900,2550,3500
Sugarcane,Odisha,2022,10,Kharif,2950,2700,3400
Sugarcane,Odisha,2022,11,Kharif,2850,2500,3150
Sugarcane,Odisha,2022,12,Kharif,2950,2700,3300
Sugarcane,Odisha,2023,1,Rabi,3250,3050,3550
Sugarcane,Odisha,2023,2,Rabi,2900,2500,3450
Sugarcane,Odisha,2023,3,Rabi,3350,3200,3800
Sugarcane,Odisha,2023,10,Kharif,3200,3000,3600
Sugarcane,Odisha,2023,11,Kharif,3050,2900,3300
Sugarcane,Odisha,2023,12,Kharif,3300,3100,3650
Sugarcane,Punjab,2020,1,Rabi,2700,2450,3000
Sugarcane,Punjab,2020,2,Rabi,2900,2650,3450
Sugarcane,Punjab,2020,3,Rabi,3000,2800,3300
Sugarcane,Punjab,2020,10,Kharif,2850,2450,3450
Sugarcane,Punjab,2020,11,Kharif,3050,2900,3300
Sugarcane,Punjab,2020,12,Kharif,2850,2550,3300
Sugarcane,Punjab,2021,1,Rabi,3050,2900,3400
Sugarcane,Punjab,2021,2,Rabi,2900,2600,3550
Sugarcane,Punjab,2021,3,Rabi,2950,2650,3500
Sugarcane,Punjab,2021,10,Kharif,3000,2900,3250
Sugarcane,Punjab,2021,11,Kharif,3150,2950,3450
Sugarcane,Punjab,2021,12,Kharif,2950,2550,3300
Sugarcane,Punjab,2022,1,Rabi,3000,2750,3250
Sugarcane,Punjab,2022,2,Rabi,3300,3050,3700
Sugarcane,Punjab,2022,3,Rabi,3000,2850,3400
Sugarcane,Punjab,2022,10,Kharif,3000,2800,3300
Sugarcane,Punjab,2022,11,Kharif,3000,2800,3350
Sugarcane,Punjab,2022,12,Kharif,3250,3050,3500
Sugarcane,Punjab,2023,1,Rabi,3550,3300,4000
Sugarcane,Punjab,2023,2,Rabi,3250,3050,3600
Sugarcane,Punjab,2023,3,Rabi,3100,2900,3350
Sugarcane,Punjab,2023,10,Kharif,3300,3150,3600
Sugarcane,Punjab,2023,11,Kharif,3400,3200,3850
Sugarcane,Punjab,2023,12,Kharif,3400,3200,3650
Sugarcane,Rajasthan,2020,1,Rabi,2700,2400,3250
Sugarcane,Rajasthan,2020,2,Rabi,2700,2400,3100
Sugarcane,Rajasthan,2020,3,Rabi,2600,2350,2950
Sugarcane,Rajasthan,2020,10,Kharif,2650,2250,3150
Sugarcane,Rajasthan,2020,11,Kharif,2500,2150,2950
Sugarcane,Rajasthan,2020,12,Kharif,2650,2450,3200
Sugarcane,Rajasthan,2021,1,Rabi,2800,2450,3200
Sugarcane,Rajasthan,2021,2,Rabi,3000,2750,3400
Sugarcane,Rajasthan,2021,3,Rabi,3050,2850,3450
Sugarcane,Rajasthan,2021,10,Kharif,2850,2500,3450
Sugarcane,Rajasthan,2021,11,Kharif,2800,2500,3300
Sugarcane,Rajasthan,2021,12,Kharif,2900,2600,3450
Sugarcane,Rajasthan,2022,1,Rabi,3200,3000,3500
Sugarcane,Rajasthan,2022,2,Rabi,3000,2900,3300
Sugarcane,Rajasthan,2022,3,Rabi,2950,2650,3350
Sugarcane,Rajasthan,2022,10,Kharif,3000,2800,3400
Sugarcane,Rajasthan,2022,11,Kharif,3150,3000,3450
Sugarcane,Rajasthan,2022,12,Kharif,2900,2550,3250
Sugarcane,Rajasthan,2023,1,Rabi,2950,2600,3300
Sugarcane,Rajasthan,2023,2,Rabi,3050,2850,3350
Sugarcane,Rajasthan,2023,3,Rabi,3300,3050,3700
Sugarcane,Rajasthan,2023,10,Kharif,3300,3150,3600
Sugarcane,Rajasthan,2023,11,Kharif,3200,3050,3550
Sugarcane,Rajasthan,2023,12,Kharif,3100,2850,3450
Sugarcane,Tamil Nadu,2020,1,Rabi,2900,2550,3450
Sugarcane,Tamil Nadu,2020,2,Rabi,3000,2800,3300
Sugarcane,Tamil Nadu,2020,3,Rabi,2850,2500,3450
Sugarcane,Tamil Nadu,2020,10,Kharif,2800,2500,3150
Sugarcane,Tamil Nadu,2020,11,Kharif,2900,2550,3500
Sugarcane,Tamil Nadu,2020,12,Kharif,2700,2450,3150
Sugarcane,Tamil Nadu,2021,1,Rabi,3000,2850,3400
Sugarcane,Tamil Nadu,2021,2,Rabi,3150,2950,3400
Sugarcane,Tamil Nadu,2021,3,Rabi,2950,2700,3450
Sugarcane,Tamil Nadu,2021,10,Kharif,3000,2800,3250
Sugarcane,Tamil Nadu,2021,11,Kharif,3250,3100,3650
Sugarcane,Tamil Nadu,2021,12,Kharif,3000,2800,3400
Sugarcane,Tamil Nadu,2022,1,Rabi,3100,2950,3500
Sugarcane,Tamil Nadu,2022,2,Rabi,3200,3000,3600
Sugarcane,Tamil Nadu,2022,3,Rabi,3300,3150,3550
Sugarcane,Tamil Nadu,2022,10,Kharif,3350,3150,3800
Sugarcane,Tamil Nadu,2022,11,Kharif,2950,2550,3450
Sugarcane,Tamil Nadu,2022,12,Kharif,3050,2900,3350
Sugarcane,Tamil Nadu,2023,1,Rabi,3300,3150,3700
Sugarcane,Tamil Nadu,2023,2,Rabi,3200,3000,3450
Sugarcane,Tamil Nadu,2023,3,Rabi,3150,3000,3550
Sugarcane,Tamil Nadu,2023,10,Kharif,3550,3350,4000
Sugarcane,Tamil Nadu,2023,11,Kharif,3600,3450,4050
Sugarcane,Tamil Nadu,2023,12,Kharif,3600,3400,3900
Sugarcane,Telangana,2020,1,Rabi,2600,2350,3150
Sugarcane,Telangana,2020,2,Rabi,2650,2300,3000
Sugarcane,Telangana,2020,3,Rabi,2850,2500,3250
Sugarcane,Telangana,2020,10,Kharif,2600,2350,3150
Sugarcane,Telangana,2020,11,Kharif,2700,2300,3200
Sugarcane,Telangana,2020,12,Kharif,2800,2450,3250
Sugarcane,Telangana,2021,1,Rabi,2750,2400,3300
Sugarcane,Telangana,2021,2,Rabi,2800,2400,3300
Sugarcane,Telangana,2021,3,Rabi,3050,2850,3300
Sugarcane,Telangana,2021,10,Kharif,3050,2900,3400
Sugarcane,Telangana,2021,11,Kharif,2750,2450,3200
Sugarcane,Telangana,2021,12,Kharif,3200,3050,3450
Sugarcane,Telangana,2022,1,Rabi,3200,2950,3550
Sugarcane,Telangana,2022,2,Rabi,3200,3050,3500
Sugarcane,Telangana,2022,3,Rabi,3150,2950,3400
Sugarcane,Telangana,2022,10,Kharif,3150,3000,3450
Sugarcane,Telangana,2022,11,Kharif,3200,2950,3600
Sugarcane,Telangana,2022,12,Kharif,3250,3050,3500
Sugarcane,Telangana,2023,1,Rabi,3200,3000,3500
Sugarcane,Telangana,2023,2,Rabi,3550,3350,3850
Sugarcane,Telangana,2023,3,Rabi,3400,3250,3850
Sugarcane,Telangana,2023,10,Kharif,3400,3250,3750
Sugarcane,Telangana,2023,11,Kharif,3350,3100,3800
Sugarcane,Telangana,2023,12,Kharif,3400,3150,3800
Sugarcane,Tripura,2020,1,Rabi,2650,2300,3000
Sugarcane,Tripura,2020,2,Rabi,2700,2300,3200
Sugarcane,Tripura,2020,3,Rabi,2500,2200,2850
Sugarcane,Tripura,2020,10,Kharif,2600,2350,2950
Sugarcane,Tripura,2020,11,Kharif,2350,2100,2650
Sugarcane,Tripura,2020,12,Kharif,2700,2300,3050
Sugarcane,Tripura,2021,1,Rabi,2550,2300,2900
Sugarcane,Tripura,2021,2,Rabi,2800,2550,3200
Sugarcane,Tripura,2021,3,Rabi,2550,2300,3050
Sugarcane,Tripura,2021,10,Kharif,2500,2300,2800
Sugarcane,Tripura,2021,11,Kharif,2800,2550,3250
Sugarcane,Tripura,2021,12,Kharif,2650,2400,3200
Sugarcane,Tripura,2022,1,Rabi,2800,2550,3200
Sugarcane,Tripura,2022,2,Rabi,3050,2900,3450
Sugarcane,Tripura,2022,3,Rabi,2950,2550,3300
Sugarcane,Tripura,2022,10,Kharif,2700,2450,3100
Sugarcane,Tripura,2022,11,Kharif,2700,2450,3050
Sugarcane,Tripura,2022,12,Kharif,2900,2650,3350
Sugarcane,Tripura,2023,1,Rabi,3000,2850,3400
Sugarcane,Tripura,2023,2,Rabi,3000,2800,3400
Sugarcane,Tripura,2023,3,Rabi,2850,2550,3450
Sugarcane,Tripura,2023,10,Kharif,2950,2500,3400
Sugarcane,Tripura,2023,11,Kharif,3050,2850,3450
Sugarcane,Tripura,2023,12,Kharif,2750,2400,3300
Sugarcane,Uttar Pradesh,2020,1,Rabi,2650,2450,3050
Sugarcane,Uttar Pradesh,2020,2,Rabi,2600,2350,3150
Sugarcane,Uttar Pradesh,2020,3,Rabi,2650,2300,3150
Sugarcane,Uttar Pradesh,2020,10,Kharif,2550,2350,2900
Sugarcane,Uttar Pradesh,2020,11,Kharif,2800,2500,3100
Sugarcane,Uttar Pradesh,2020,12,Kharif,2750,2500,3300
Sugarcane,Uttar Pradesh,2021,1,Rabi,2650,2300,3150
Sugarcane,Uttar Pradesh,2021,2,Rabi,2900,2500,3500
Sugarcane,Uttar Pradesh,2021,3,Rabi,2850,2450,3450
Sugarcane,Uttar Pradesh,2021,10,Kharif,2700,2350,3050
Sugarcane,Uttar Pradesh,2021,11,Kharif,2750,2350,3150
Sugarcane,Uttar Pradesh,2021,12,Kharif,2900,2600,3500
Sugarcane,Uttar Pradesh,2022,1,Rabi,3150,2950,3450
Sugarcane,Uttar Pradesh,2022,2,Rabi,2800,2600,3400
Sugarcane,Uttar Pradesh,2022,3,Rabi,2800,2400,3300
Sugarcane,Uttar Pradesh,2022,10,Kharif,2900,2500,3500
Sugarcane,Uttar Pradesh,2022,11,Kharif,3050,2850,3350
Sugarcane,Uttar Pradesh,2022,12,Kharif,3200,3050,3600
Sugarcane,Uttar Pradesh,2023,1,Rabi,2950,2650,3550
Sugarcane,Uttar Pradesh,2023,2,Rabi,3250,3050,3650
Sugarcane,Uttar Pradesh,2023,3,Rabi,3250,3000,3500
Sugarcane,Uttar Pradesh,2023,10,Kharif,3350,3100,3600
Sugarcane,Uttar Pradesh,2023,11,Kharif,2950,2550,3500
Sugarcane,Uttar Pradesh,2023,12,Kharif,3050,2850,3300
Sugarcane,Uttarakhand,2020,1,Rabi,2700,2300,3150
Sugarcane,Uttarakhand,2020,2,Rabi,2750,2450,3100
Sugarcane,Uttarakhand,2020,3,Rabi,2850,2450,3350
Sugarcane,Uttarakhand,2020,10,Kharif,2800,2600,3150
Sugarcane,Uttarakhand,2020,11,Kharif,2850,2450,3200
Sugarcane,Uttarakhand,2020,12,Kharif,2600,2350,2900
Sugarcane,Uttarakhand,2021,1,Rabi,2750,2450,3250
Sugarcane,Uttarakhand,2021,2,Rabi,2950,2550,3600
Sugarcane,Uttarakhand,2021,3,Rabi,2850,2550,3450
Sugarcane,Uttarakhand,2021,10,Kharif,2950,2550,3300
Sugarcane,Uttarakhand,2021,11,Kharif,2800,2600,3350
Sugarcane,Uttarakhand,2021,12,Kharif,2700,2450,3300
Sugarcane,Uttarakhand,2022,1,Rabi,2900,2450,3500
Sugarcane,Uttarakhand,2022,2,Rabi,2950,2600,3450
Sugarcane,Uttarakhand,2022,3,Rabi,3200,2950,3550
Sugarcane,Uttarakhand,2022,10,Kharif,2750,2500,3100
Sugarcane,Uttarakhand,2022,11,Kharif,2850,2500,3250
Sugarcane,Uttarakhand,2022,12,Kharif,2850,2500,3350
Sugarcane,Uttarakhand,2023,1,Rabi,3050,2900,3250
Sugarcane,Uttarakhand,2023,2,Rabi,3300,3100,3750
Sugarcane,Uttarakhand,2023,3,Rabi,2900,2550,3250
Sugarcane,Uttarakhand,2023,10,Kharif,3300,3100,3600
Sugarcane,Uttarakhand,2023,11,Kharif,3150,2950,3450
Sugarcane,Uttarakhand,2023,12,Kharif,3250,3100,3600
Sugarcane,West Bengal,2020,1,Rabi,2750,2400,3150
Sugarcane,West Bengal,2020,2,Rabi,2550,2300,3000
Sugarcane,West Bengal,2020,3,Rabi,2750,2450,3150
Sugarcane,West Bengal,2020,10,Kharif,2900,2650,3450
Sugarcane,West Bengal,2020,11,Kharif,2850,2450,3350
Sugarcane,West Bengal,2020,12,Kharif,2600,2350,3100
Sugarcane,West Bengal,2021,1,Rabi,2850,2500,3250
Sugarcane,West Bengal,2021,2,Rabi,3100,2900,3500
Sugarcane,West Bengal,2021,3,Rabi,3000,2800,3200
Sugarcane,West Bengal,2021,10,Kharif,2750,2550,3200
Sugarcane,West Bengal,2021,11,Kharif,2700,2300,3250
Sugarcane,West Bengal,2021,12,Kharif,2700,2350,3200
Sugarcane,West Bengal,2022,1,Rabi,3100,2950,3400
Sugarcane,West Bengal,2022,2,Rabi,2800,2500,3100
Sugarcane,West Bengal,2022,3,Rabi,3150,2950,3500
Sugarcane,West Bengal,2022,10,Kharif,3100,2950,3350
Sugarcane,West Bengal,2022,11,Kharif,2900,2700,3300
Sugarcane,West Bengal,2022,12,Kharif,3050,2850,3350
Sugarcane,West Bengal,2023,1,Rabi,3100,2950,3500
Sugarcane,West Bengal,2023,2,Rabi,3300,3050,3600
Sugarcane,West Bengal,2023,3,Rabi,3400,3150,3650
Sugarcane,West Bengal,2023,10,Kharif,3400,3150,3750
Sugarcane,West Bengal,2023,11,Kharif,3200,3050,3550
Sugarcane,West Bengal,2023,12,Kharif,3350,3150,3600
Sunflower,Andhra Pradesh,2020,2,Rabi,5150,4900,5800
Sunflower,Andhra Pradesh,2020,3,Rabi,5300,4950,5650
Sunflower,Andhra Pradesh,2020,4,Rabi,5600,5150,6150
Sunflower,Andhra Pradesh,2020,7,Kharif,5350,4950,5800
Sunflower,Andhra Pradesh,2020,8,Kharif,5300,5100,5750
Sunflower,Andhra Pradesh,2020,9,Kharif,5850,5600,6400
Sunflower,Andhra Pradesh,2021,2,Rabi,5650,5300,6200
